CO_CURSO,TP_SEXO,TP_COR_RACA,TP_TURNO,IN_RESERVA_VAGAS,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS
"1125641","2","3","2","0","0","null","null","null","null","null","null","25"
"1125641","1","2","2","1","0","null","null","null","null","null","null","4"
"1125641","2","1","2","1","0","null","null","null","null","null","null","11"
"1125641","2","0","2","1","0","null","null","null","null","null","null","5"
"1125641","2","2","2","1","0","null","null","null","null","null","null","6"
"1125641","1","1","2","1","1","1","0","0","0","0","0","2"
"1125641","2","1","2","0","1","0","0","0","0","0","1","5"
"1125641","1","2","2","0","0","null","null","null","null","null","null","2"
"1125641","1","1","2","0","1","0","0","0","0","0","1","3"
"1125641","1","3","2","1","1","1","0","0","0","0","0","2"
"1125641","2","3","2","1","0","null","null","null","null","null","null","50"
"1125641","2","1","2","0","0","null","null","null","null","null","null","41"
"1125641","1","1","2","0","0","null","null","null","null","null","null","43"
"1125641","1","1","2","1","0","null","null","null","null","null","null","9"
"1125641","2","3","2","1","1","1","0","0","0","0","0","4"
"1125641","2","3","2","0","1","0","0","0","0","0","1","2"
"1125641","2","3","2","1","1","0","0","0","0","0","1","3"
"1125641","1","3","2","1","0","null","null","null","null","null","null","31"
"1125641","2","1","2","1","1","0","0","0","0","0","1","2"
"1125641","1","0","2","1","0","null","null","null","null","null","null","4"
"1125642","1","3","2","0","0","null","null","null","null","null","null","2"
"1126690","1","2","null","0","0","null","null","null","null","null","null","5"
"1126690","1","3","null","1","0","null","null","null","null","null","null","56"
"1126690","2","1","null","0","0","null","null","null","null","null","null","9"
"1126690","1","0","null","1","0","null","null","null","null","null","null","2"
"1126690","1","3","null","0","0","null","null","null","null","null","null","32"
"1126690","1","2","null","1","0","null","null","null","null","null","null","15"
"1126690","2","2","null","1","0","null","null","null","null","null","null","8"
"1126690","1","0","null","0","0","null","null","null","null","null","null","7"
"1126690","1","1","null","0","0","null","null","null","null","null","null","8"
"1126690","2","3","null","1","0","null","null","null","null","null","null","12"
"1126690","2","1","null","1","0","null","null","null","null","null","null","5"
"1126690","2","3","null","0","0","null","null","null","null","null","null","13"
"1126690","1","1","null","1","0","null","null","null","null","null","null","10"
"1126690","2","2","null","0","0","null","null","null","null","null","null","3"
"1126690","1","4","null","0","0","null","null","null","null","null","null","3"
"1126958","2","1","1","1","0","null","null","null","null","null","null","7"
"1126958","1","2","1","0","0","null","null","null","null","null","null","3"
"1126958","2","3","3","1","1","0","0","0","0","1","0","1"
"1126958","2","3","1","1","1","1","0","0","0","0","0","3"
"1126958","2","2","3","1","0","null","null","null","null","null","null","4"
"1126958","1","3","1","0","0","null","null","null","null","null","null","16"
"1126958","1","0","1","1","0","null","null","null","null","null","null","6"
"1126958","1","0","3","0","0","null","null","null","null","null","null","13"
"1126958","1","3","1","1","0","null","null","null","null","null","null","27"
"1126958","1","3","3","1","0","null","null","null","null","null","null","18"
"1126958","2","3","1","1","0","null","null","null","null","null","null","10"
"1126958","1","0","3","1","0","null","null","null","null","null","null","4"
"1126958","2","2","3","0","0","null","null","null","null","null","null","2"
"1126958","1","3","3","1","1","1","0","0","0","0","0","2"
"1126958","1","1","1","0","1","0","0","0","0","1","0","4"
"1126958","2","0","1","0","0","null","null","null","null","null","null","4"
"1126958","1","2","3","0","0","null","null","null","null","null","null","2"
"1126958","2","1","3","0","0","null","null","null","null","null","null","22"
"1126958","2","3","3","1","0","null","null","null","null","null","null","15"
"1126958","2","3","1","0","0","null","null","null","null","null","null","4"
"1126958","1","2","1","1","0","null","null","null","null","null","null","2"
"1126958","2","1","3","0","1","0","0","1","0","0","0","2"
"1126958","1","1","3","1","1","0","0","1","0","0","0","2"
"1126958","2","1","3","1","1","1","0","0","0","0","0","2"
"1126958","1","1","1","0","1","0","0","0","0","0","1","3"
"1126958","2","0","3","0","0","null","null","null","null","null","null","16"
"1126958","2","1","3","1","0","null","null","null","null","null","null","7"
"1126958","2","0","1","1","0","null","null","null","null","null","null","3"
"1126958","1","3","1","1","1","1","0","0","0","0","0","2"
"1126958","1","1","3","0","0","null","null","null","null","null","null","25"
"1126958","1","1","3","1","0","null","null","null","null","null","null","13"
"1126958","1","1","3","0","1","0","0","0","0","1","0","4"
"1126958","2","1","1","0","1","1","0","0","0","0","0","2"
"1126958","1","1","1","0","0","null","null","null","null","null","null","36"
"1126958","1","3","3","0","0","null","null","null","null","null","null","10"
"1126958","2","3","3","0","0","null","null","null","null","null","null","7"
"1126958","2","1","1","0","0","null","null","null","null","null","null","16"
"1126958","1","0","1","0","0","null","null","null","null","null","null","20"
"1126958","1","1","1","1","0","null","null","null","null","null","null","10"
"1126958","1","1","3","0","1","0","0","0","0","0","1","2"
"1126958","2","2","1","0","0","null","null","null","null","null","null","6"
"1127039","1","2","3","0","0","null","null","null","null","null","null","7"
"1127039","1","3","2","0","0","null","null","null","null","null","null","14"
"1127039","1","0","2","0","0","null","null","null","null","null","null","12"
"1127039","1","3","2","1","0","null","null","null","null","null","null","19"
"1127039","1","1","3","1","0","null","null","null","null","null","null","5"
"1127039","1","3","3","1","1","0","0","0","0","1","0","2"
"1127039","2","1","3","1","1","1","0","0","0","0","0","2"
"1127039","1","3","3","1","0","null","null","null","null","null","null","30"
"1127039","1","3","3","0","0","null","null","null","null","null","null","14"
"1127039","1","0","2","1","0","null","null","null","null","null","null","6"
"1127039","2","2","2","0","0","null","null","null","null","null","null","6"
"1127039","1","2","2","0","0","null","null","null","null","null","null","3"
"1127039","1","5","3","0","0","null","null","null","null","null","null","2"
"1127039","1","1","3","0","0","null","null","null","null","null","null","11"
"1127039","2","0","3","0","0","null","null","null","null","null","null","17"
"1127039","2","5","3","0","0","null","null","null","null","null","null","2"
"1127039","1","0","3","1","0","null","null","null","null","null","null","7"
"1127039","2","1","2","0","0","null","null","null","null","null","null","13"
"1127039","1","1","2","0","0","null","null","null","null","null","null","14"
"1127039","2","0","2","0","0","null","null","null","null","null","null","7"
"1127039","2","0","2","1","0","null","null","null","null","null","null","2"
"1127039","1","3","2","1","1","1","0","0","0","0","0","3"
"1127039","2","3","2","1","0","null","null","null","null","null","null","15"
"1127039","2","3","2","0","0","null","null","null","null","null","null","18"
"1127039","2","1","3","1","0","null","null","null","null","null","null","13"
"1127039","2","1","2","1","0","null","null","null","null","null","null","7"
"1127039","2","2","3","0","0","null","null","null","null","null","null","7"
"1127039","2","2","2","1","0","null","null","null","null","null","null","4"
"1127039","1","3","2","1","1","0","0","0","0","1","0","2"
"1127039","2","2","3","1","0","null","null","null","null","null","null","7"
"1127039","1","0","3","0","0","null","null","null","null","null","null","22"
"1127039","2","3","3","1","0","null","null","null","null","null","null","36"
"1127039","2","3","3","1","1","1","0","0","0","0","0","2"
"1127039","1","4","2","0","0","null","null","null","null","null","null","3"
"1127039","2","3","3","0","0","null","null","null","null","null","null","34"
"1127039","2","1","3","0","0","null","null","null","null","null","null","30"
"1127039","1","1","2","1","0","null","null","null","null","null","null","13"
"1127039","2","0","3","1","0","null","null","null","null","null","null","8"
"1127039","1","2","3","1","0","null","null","null","null","null","null","2"
"1127164","2","3","4","0","1","0","0","0","0","1","0","3"
"1127164","1","3","4","1","1","1","0","1","0","0","0","2"
"1127164","2","1","4","1","1","0","0","0","0","1","0","2"
"1127164","2","3","4","0","1","1","1","1","0","0","0","3"
"1127164","2","0","4","0","1","0","0","1","0","0","1","3"
"1127164","1","0","4","1","0","null","null","null","null","null","null","4"
"1127164","2","3","4","1","1","0","0","1","0","0","1","2"
"1127164","2","1","4","1","1","1","0","0","0","0","0","7"
"1127164","2","1","4","0","1","0","0","0","0","1","0","9"
"1127164","2","1","4","0","1","0","0","1","0","0","1","2"
"1127164","2","3","4","0","0","null","null","null","null","null","null","66"
"1127164","1","3","4","1","0","null","null","null","null","null","null","16"
"1127164","2","3","4","1","1","1","0","1","0","0","0","3"
"1127164","1","1","4","0","0","null","null","null","null","null","null","19"
"1127164","2","1","4","0","0","null","null","null","null","null","null","121"
"1127164","1","0","4","0","0","null","null","null","null","null","null","10"
"1127164","2","1","4","0","1","0","0","0","0","0","1","4"
"1127164","2","3","4","1","1","1","1","1","0","0","0","4"
"1127164","2","1","4","1","1","1","1","1","0","0","0","5"
"1127164","2","1","4","0","1","0","0","1","0","0","0","2"
"1127164","2","0","4","0","0","null","null","null","null","null","null","56"
"1127164","1","1","4","1","0","null","null","null","null","null","null","7"
"1127164","2","3","4","1","1","0","0","0","0","0","1","2"
"1127164","2","3","4","1","1","1","0","0","0","0","0","23"
"1127164","2","3","4","0","1","0","0","0","0","0","1","5"
"1127164","2","2","4","1","1","1","0","1","0","0","0","3"
"1127164","2","1","4","0","1","1","0","1","0","0","0","2"
"1127164","1","3","4","1","1","1","0","0","0","0","0","5"
"1127164","1","3","4","0","0","null","null","null","null","null","null","17"
"1127164","2","2","4","1","0","null","null","null","null","null","null","7"
"1127164","2","1","4","0","1","1","0","0","0","0","0","3"
"1127164","2","1","4","1","0","null","null","null","null","null","null","20"
"1127164","2","0","4","1","0","null","null","null","null","null","null","13"
"1127164","2","3","4","1","0","null","null","null","null","null","null","90"
"1127164","2","2","4","0","0","null","null","null","null","null","null","6"
"1127164","1","1","4","1","1","0","0","1","0","0","1","2"
"1127164","1","1","4","1","1","1","0","0","0","0","0","2"
"1127164","2","2","4","1","1","1","0","0","0","0","0","4"
"1127165","1","2","3","0","0","null","null","null","null","null","null","4"
"1127165","2","3","2","1","1","1","0","0","0","0","0","2"
"1127165","2","3","3","0","0","null","null","null","null","null","null","38"
"1127165","1","3","3","0","0","null","null","null","null","null","null","7"
"1127165","1","1","2","0","0","null","null","null","null","null","null","13"
"1127165","1","3","3","1","0","null","null","null","null","null","null","30"
"1127165","1","0","2","1","0","null","null","null","null","null","null","7"
"1127165","2","2","3","1","0","null","null","null","null","null","null","3"
"1127165","1","1","2","1","0","null","null","null","null","null","null","3"
"1127165","1","0","3","1","0","null","null","null","null","null","null","3"
"1127165","1","3","2","0","0","null","null","null","null","null","null","11"
"1127165","1","3","2","0","1","1","0","0","0","0","0","4"
"1127165","2","0","3","0","0","null","null","null","null","null","null","29"
"1127165","1","3","2","1","1","1","0","0","0","0","0","6"
"1127165","2","0","2","1","0","null","null","null","null","null","null","3"
"1127165","2","3","2","1","0","null","null","null","null","null","null","25"
"1127165","2","3","3","1","1","1","0","0","0","0","0","4"
"1127165","2","0","3","1","0","null","null","null","null","null","null","7"
"1127165","1","0","3","0","0","null","null","null","null","null","null","12"
"1127165","2","4","3","0","0","null","null","null","null","null","null","3"
"1127165","2","1","2","0","0","null","null","null","null","null","null","17"
"1127165","2","3","3","1","0","null","null","null","null","null","null","44"
"1127165","2","3","2","0","0","null","null","null","null","null","null","23"
"1127165","2","1","3","0","0","null","null","null","null","null","null","16"
"1127165","1","0","2","0","0","null","null","null","null","null","null","4"
"1127165","1","1","2","1","1","1","0","0","0","0","0","2"
"1127165","2","2","2","1","0","null","null","null","null","null","null","2"
"1127165","2","2","3","0","0","null","null","null","null","null","null","6"
"1127165","1","3","2","1","0","null","null","null","null","null","null","19"
"1127165","2","1","2","1","0","null","null","null","null","null","null","4"
"1127165","2","2","2","0","0","null","null","null","null","null","null","5"
"1127165","2","1","3","1","0","null","null","null","null","null","null","7"
"1127165","2","0","2","0","0","null","null","null","null","null","null","17"
"1127165","1","1","3","0","0","null","null","null","null","null","null","6"
"1127165","1","1","3","1","0","null","null","null","null","null","null","2"
"1127907","2","3","2","1","0","null","null","null","null","null","null","17"
"1127907","1","0","3","0","0","null","null","null","null","null","null","23"
"1127907","1","3","3","1","0","null","null","null","null","null","null","40"
"1127907","2","0","2","0","0","null","null","null","null","null","null","6"
"1127907","1","3","2","1","1","1","0","1","0","0","0","2"
"1127907","2","1","3","0","0","null","null","null","null","null","null","20"
"1127907","2","1","2","0","1","1","0","0","0","0","0","2"
"1127907","2","3","2","0","0","null","null","null","null","null","null","12"
"1127907","1","3","2","0","0","null","null","null","null","null","null","24"
"1127907","1","1","3","0","0","null","null","null","null","null","null","14"
"1127907","1","0","3","1","0","null","null","null","null","null","null","6"
"1127907","2","2","2","1","0","null","null","null","null","null","null","2"
"1127907","1","2","3","0","0","null","null","null","null","null","null","2"
"1127907","1","3","3","1","1","1","0","0","0","0","0","2"
"1127907","2","3","3","1","0","null","null","null","null","null","null","31"
"1127907","1","3","2","1","0","null","null","null","null","null","null","27"
"1127907","1","1","2","0","0","null","null","null","null","null","null","16"
"1127907","1","1","2","1","0","null","null","null","null","null","null","5"
"1127907","1","1","3","1","1","1","0","0","0","0","0","2"
"1127907","2","3","3","1","1","1","0","0","0","0","0","3"
"1127907","2","0","3","0","0","null","null","null","null","null","null","13"
"1127907","2","2","3","0","0","null","null","null","null","null","null","5"
"1127907","2","1","3","1","0","null","null","null","null","null","null","4"
"1127907","1","1","2","0","1","0","0","0","0","1","0","3"
"1127907","2","0","2","1","0","null","null","null","null","null","null","4"
"1127907","1","0","2","0","1","1","0","0","0","0","0","1"
"1127907","2","1","2","0","0","null","null","null","null","null","null","8"
"1127907","2","0","3","1","0","null","null","null","null","null","null","6"
"1127907","1","3","3","0","0","null","null","null","null","null","null","25"
"1127907","1","2","2","0","0","null","null","null","null","null","null","4"
"1127907","1","0","2","0","0","null","null","null","null","null","null","15"
"1127907","1","3","2","1","1","1","0","0","0","0","0","8"
"1127907","1","1","2","0","1","1","0","0","0","0","0","4"
"1127907","1","2","3","1","0","null","null","null","null","null","null","4"
"1127907","2","1","2","1","0","null","null","null","null","null","null","3"
"1127907","1","4","3","0","0","null","null","null","null","null","null","2"
"1127907","2","3","3","0","0","null","null","null","null","null","null","26"
"1127907","1","1","3","1","0","null","null","null","null","null","null","6"
"1127907","1","0","2","1","0","null","null","null","null","null","null","5"
"1127907","1","2","3","1","1","1","0","0","0","0","0","2"
"1127907","1","3","3","0","1","1","0","0","0","0","0","2"
"1127907","1","2","2","1","0","null","null","null","null","null","null","3"
"1127907","2","4","3","0","0","null","null","null","null","null","null","2"
"1161324","1","3","3","1","0","null","null","null","null","null","null","20"
"1161324","1","3","3","1","1","1","0","0","0","0","0","3"
"1161324","1","3","3","0","1","0","0","0","0","0","1","2"
"1161324","2","1","3","0","0","null","null","null","null","null","null","7"
"1161324","1","2","3","0","0","null","null","null","null","null","null","3"
"1161324","2","2","3","0","0","null","null","null","null","null","null","4"
"1161324","1","0","3","1","0","null","null","null","null","null","null","4"
"1161324","2","0","3","0","0","null","null","null","null","null","null","9"
"1161324","1","0","3","0","0","null","null","null","null","null","null","12"
"1161324","1","3","3","0","0","null","null","null","null","null","null","12"
"1161324","1","1","3","0","0","null","null","null","null","null","null","6"
"1161324","2","3","3","1","0","null","null","null","null","null","null","14"
"1161324","2","3","3","0","0","null","null","null","null","null","null","13"
"1161324","2","3","3","0","1","0","0","0","0","1","0","2"
"1162837","2","3","4","0","0","null","null","null","null","null","null","5"
"1162837","2","1","4","1","0","null","null","null","null","null","null","2"
"1162837","1","3","4","0","0","null","null","null","null","null","null","2"
"1162837","2","3","4","1","0","null","null","null","null","null","null","6"
"1162837","2","2","4","0","0","null","null","null","null","null","null","3"
"1162837","2","0","4","0","0","null","null","null","null","null","null","2"
"1162837","2","1","4","0","0","null","null","null","null","null","null","9"
"1162837","1","1","4","0","0","null","null","null","null","null","null","2"
"1162838","2","3","3","0","0","null","null","null","null","null","null","37"
"1162838","1","1","3","1","0","null","null","null","null","null","null","8"
"1162838","1","3","3","0","0","null","null","null","null","null","null","14"
"1162838","2","0","3","1","0","null","null","null","null","null","null","6"
"1162838","1","0","3","0","0","null","null","null","null","null","null","5"
"1162838","2","2","3","1","0","null","null","null","null","null","null","9"
"1162838","2","1","3","0","0","null","null","null","null","null","null","17"
"1162838","1","1","3","0","0","null","null","null","null","null","null","27"
"1162838","2","0","3","0","0","null","null","null","null","null","null","9"
"1162838","2","3","3","1","0","null","null","null","null","null","null","33"
"1162838","2","2","3","0","0","null","null","null","null","null","null","11"
"1162838","1","2","3","1","0","null","null","null","null","null","null","3"
"1162838","1","3","3","1","0","null","null","null","null","null","null","30"
"1162838","1","0","3","1","0","null","null","null","null","null","null","5"
"1162838","1","2","3","0","0","null","null","null","null","null","null","6"
"1162838","2","1","3","1","0","null","null","null","null","null","null","3"
"1166771","2","3","2","1","0","null","null","null","null","null","null","19"
"1166771","1","3","2","1","0","null","null","null","null","null","null","6"
"1166771","2","2","2","1","1","1","0","0","0","0","0","2"
"1166771","2","2","2","1","0","null","null","null","null","null","null","3"
"1166771","2","1","2","1","0","null","null","null","null","null","null","3"
"1166771","1","0","2","1","0","null","null","null","null","null","null","2"
"1166771","2","3","2","0","0","null","null","null","null","null","null","7"
"1166771","1","2","2","0","0","null","null","null","null","null","null","2"
"1166771","1","0","2","0","0","null","null","null","null","null","null","8"
"1166771","2","0","2","0","0","null","null","null","null","null","null","4"
"1166771","1","1","2","1","0","null","null","null","null","null","null","2"
"1166771","1","1","2","0","0","null","null","null","null","null","null","6"
"1166771","2","2","2","0","0","null","null","null","null","null","null","4"
"1166771","2","1","2","0","0","null","null","null","null","null","null","9"
"1166771","1","3","2","0","0","null","null","null","null","null","null","7"
"1167933","1","1","4","0","0","null","null","null","null","null","null","4"
"1167933","1","0","4","1","1","1","0","0","0","0","0","2"
"1167933","1","3","4","0","1","0","0","1","0","0","0","2"
"1167933","1","2","4","0","0","null","null","null","null","null","null","3"
"1167933","1","3","4","1","0","null","null","null","null","null","null","3"
"1167933","2","1","4","0","1","1","0","0","0","0","0","2"
"1167933","2","3","4","1","1","1","0","0","0","0","0","5"
"1167933","1","1","4","1","0","null","null","null","null","null","null","3"
"1167933","1","0","4","1","0","null","null","null","null","null","null","2"
"1167933","2","2","4","1","0","null","null","null","null","null","null","2"
"1167933","1","0","4","0","0","null","null","null","null","null","null","9"
"1167933","1","3","4","0","0","null","null","null","null","null","null","7"
"1167933","2","1","4","1","1","1","0","0","0","0","0","3"
"1167933","2","3","4","0","1","1","1","0","0","0","0","2"
"1167933","2","0","4","1","0","null","null","null","null","null","null","2"
"1167933","2","3","4","1","1","1","1","0","0","0","0","2"
"1167933","2","1","4","1","0","null","null","null","null","null","null","2"
"1167933","1","2","4","0","1","1","0","0","0","0","0","3"
"1167933","2","3","4","0","1","1","0","0","0","0","0","4"
"1167933","1","1","4","0","1","1","0","0","0","0","0","5"
"1167933","1","3","4","0","1","1","0","0","0","0","0","4"
"1167933","2","3","4","0","0","null","null","null","null","null","null","7"
"1167933","2","3","4","1","0","null","null","null","null","null","null","7"
"1167933","1","3","4","1","1","1","0","0","0","0","0","5"
"1167933","2","1","4","0","0","null","null","null","null","null","null","8"
"1167933","2","1","4","0","1","1","0","0","0","0","1","3"
"1167933","2","2","4","0","1","1","0","0","0","0","0","3"
"1167933","1","3","4","0","1","1","0","1","0","0","1","2"
"1167933","1","1","4","1","1","1","0","0","0","0","0","2"
"1167933","2","0","4","0","0","null","null","null","null","null","null","5"
"1189062","2","2","4","0","0","null","null","null","null","null","null","2"
"1189062","2","1","4","0","1","0","0","0","0","1","0","6"
"1189062","2","3","4","1","1","1","0","0","0","0","0","3"
"1189062","2","1","4","0","0","null","null","null","null","null","null","40"
"1189062","2","1","4","1","1","1","0","0","0","0","0","4"
"1189062","1","3","4","1","1","0","0","0","0","1","0","2"
"1189062","2","2","4","1","1","1","0","0","0","0","0","2"
"1189062","1","0","4","0","0","null","null","null","null","null","null","22"
"1189062","1","2","4","1","0","null","null","null","null","null","null","3"
"1189062","2","1","4","1","0","null","null","null","null","null","null","9"
"1189062","1","1","4","1","0","null","null","null","null","null","null","11"
"1189062","1","1","4","0","0","null","null","null","null","null","null","37"
"1189062","2","0","4","0","0","null","null","null","null","null","null","17"
"1189062","1","3","4","0","1","1","0","0","0","0","0","2"
"1189062","1","0","4","1","0","null","null","null","null","null","null","7"
"1189062","1","1","4","1","1","1","0","0","0","0","0","2"
"1189062","1","3","4","1","0","null","null","null","null","null","null","52"
"1189062","1","2","4","0","0","null","null","null","null","null","null","2"
"1189062","1","3","4","0","0","null","null","null","null","null","null","24"
"1189062","1","1","4","0","1","1","0","0","0","0","0","2"
"1189062","2","0","4","1","0","null","null","null","null","null","null","5"
"1189062","2","3","4","0","0","null","null","null","null","null","null","20"
"1189062","1","3","4","1","1","1","0","0","0","0","0","7"
"1189062","2","3","4","1","0","null","null","null","null","null","null","31"
"1189062","2","2","4","1","0","null","null","null","null","null","null","7"
"1189063","1","1","4","0","0","null","null","null","null","null","null","24"
"1189063","2","3","4","1","1","0","0","0","0","1","0","2"
"1189063","1","3","4","0","0","null","null","null","null","null","null","20"
"1189063","1","1","4","0","1","1","0","0","0","0","0","3"
"1189063","1","3","4","1","0","null","null","null","null","null","null","26"
"1189063","1","3","4","1","1","1","0","0","0","0","0","2"
"1189063","2","2","4","1","1","1","0","0","0","0","0","3"
"1189063","2","3","4","0","0","null","null","null","null","null","null","39"
"1189063","2","1","4","0","1","0","0","1","0","0","1","2"
"1189063","2","3","4","1","1","1","1","0","0","0","0","3"
"1189063","2","5","4","0","0","null","null","null","null","null","null","2"
"1189063","2","3","4","1","1","1","0","0","0","0","0","4"
"1189063","2","1","4","0","0","null","null","null","null","null","null","55"
"1189063","2","1","4","1","0","null","null","null","null","null","null","12"
"1189063","1","0","4","1","0","null","null","null","null","null","null","5"
"1189063","2","2","4","0","0","null","null","null","null","null","null","4"
"1189063","1","0","4","0","0","null","null","null","null","null","null","20"
"1189063","2","0","4","1","0","null","null","null","null","null","null","7"
"1189063","1","1","4","1","0","null","null","null","null","null","null","10"
"1189063","2","0","4","0","0","null","null","null","null","null","null","25"
"1189063","1","0","4","1","1","1","0","0","0","0","0","3"
"1189063","2","2","4","1","0","null","null","null","null","null","null","3"
"1189063","2","3","4","1","0","null","null","null","null","null","null","60"
"1189063","2","1","4","1","1","1","0","0","0","0","0","2"
"1189063","2","3","4","0","1","0","0","0","0","0","1","2"
"1189063","1","1","4","0","1","0","0","0","0","0","1","2"
"1191007","1","1","4","0","0","null","null","null","null","null","null","19"
"1191007","2","4","4","1","0","null","null","null","null","null","null","2"
"1191007","1","4","4","0","0","null","null","null","null","null","null","2"
"1191007","1","0","4","1","0","null","null","null","null","null","null","3"
"1191007","2","1","4","0","0","null","null","null","null","null","null","3"
"1191007","1","1","4","1","0","null","null","null","null","null","null","10"
"1191007","2","0","4","0","0","null","null","null","null","null","null","3"
"1191007","1","2","4","0","0","null","null","null","null","null","null","7"
"1191007","1","3","4","1","1","1","0","0","0","0","0","2"
"1191007","2","0","4","0","1","1","0","0","0","1","0","2"
"1191007","1","3","4","1","0","null","null","null","null","null","null","19"
"1191007","2","3","4","1","1","1","0","0","0","0","0","4"
"1191007","2","3","4","1","0","null","null","null","null","null","null","16"
"1191007","1","0","4","0","0","null","null","null","null","null","null","14"
"1191007","2","3","4","0","0","null","null","null","null","null","null","4"
"1191007","1","3","4","0","0","null","null","null","null","null","null","16"
"1203263","1","2","null","1","0","null","null","null","null","null","null","3"
"1203263","2","1","null","0","0","null","null","null","null","null","null","3"
"1203263","2","3","null","0","0","null","null","null","null","null","null","10"
"1203263","1","3","null","0","0","null","null","null","null","null","null","10"
"1203263","2","3","null","1","0","null","null","null","null","null","null","12"
"1203263","1","0","null","0","0","null","null","null","null","null","null","2"
"1203263","2","2","null","1","0","null","null","null","null","null","null","3"
"1203263","2","1","null","1","0","null","null","null","null","null","null","7"
"1203263","1","3","null","1","0","null","null","null","null","null","null","13"
"1203263","1","1","null","1","0","null","null","null","null","null","null","4"
"1203263","2","2","null","0","0","null","null","null","null","null","null","2"
"1203266","2","1","null","0","0","null","null","null","null","null","null","4"
"1203266","2","3","null","0","0","null","null","null","null","null","null","4"
"1203266","2","3","null","1","0","null","null","null","null","null","null","3"
"1203266","1","3","null","0","0","null","null","null","null","null","null","2"
"1261910","2","3","null","1","0","null","null","null","null","null","null","21"
"1261910","1","0","null","1","0","null","null","null","null","null","null","2"
"1261910","1","2","null","1","0","null","null","null","null","null","null","2"
"1261910","2","1","null","1","0","null","null","null","null","null","null","5"
"1261910","2","0","null","0","0","null","null","null","null","null","null","2"
"1261910","1","3","null","1","0","null","null","null","null","null","null","36"
"1261910","1","0","null","0","0","null","null","null","null","null","null","5"
"1261910","2","3","null","0","0","null","null","null","null","null","null","20"
"1261910","2","2","null","0","0","null","null","null","null","null","null","4"
"1261910","1","1","null","0","0","null","null","null","null","null","null","24"
"1261910","2","1","null","0","0","null","null","null","null","null","null","21"
"1261910","1","3","null","0","0","null","null","null","null","null","null","29"
"1261910","1","1","null","1","0","null","null","null","null","null","null","9"
"1261913","1","2","null","0","0","null","null","null","null","null","null","4"
"1261913","1","0","null","0","0","null","null","null","null","null","null","11"
"1261913","2","0","null","0","0","null","null","null","null","null","null","3"
"1261913","1","2","null","1","0","null","null","null","null","null","null","7"
"1261913","2","3","null","0","0","null","null","null","null","null","null","12"
"1261913","1","1","null","0","0","null","null","null","null","null","null","13"
"1261913","2","3","null","1","0","null","null","null","null","null","null","13"
"1261913","1","0","null","1","0","null","null","null","null","null","null","3"
"1261913","1","3","null","1","0","null","null","null","null","null","null","35"
"1261913","2","1","null","0","0","null","null","null","null","null","null","6"
"1261913","2","2","null","1","0","null","null","null","null","null","null","3"
"1261913","1","3","null","0","0","null","null","null","null","null","null","22"
"1261913","1","1","null","1","0","null","null","null","null","null","null","9"
"1268219","1","1","1","1","0","null","null","null","null","null","null","21"
"1268219","1","2","1","0","0","null","null","null","null","null","null","10"
"1268219","2","1","1","1","0","null","null","null","null","null","null","9"
"1268219","1","1","1","0","1","0","0","0","0","1","1","2"
"1268219","1","3","1","0","0","null","null","null","null","null","null","27"
"1268219","1","3","1","1","0","null","null","null","null","null","null","48"
"1268219","1","1","1","1","1","0","0","0","0","1","0","2"
"1268219","1","1","1","1","1","1","0","0","0","0","0","2"
"1268219","2","3","1","1","1","1","0","0","0","0","0","5"
"1268219","2","2","1","0","0","null","null","null","null","null","null","8"
"1268219","1","0","1","0","0","null","null","null","null","null","null","36"
"1268219","1","0","1","0","1","0","0","0","0","0","1","2"
"1268219","1","2","1","1","0","null","null","null","null","null","null","8"
"1268219","1","2","1","1","1","1","0","0","0","0","0","2"
"1268219","2","1","1","0","1","0","0","0","0","1","0","3"
"1268219","2","0","1","1","0","null","null","null","null","null","null","4"
"1268219","2","2","1","1","0","null","null","null","null","null","null","6"
"1268219","1","3","1","1","1","1","0","0","0","0","0","2"
"1268219","2","1","1","0","0","null","null","null","null","null","null","38"
"1268219","2","1","1","0","1","0","0","0","0","0","1","3"
"1268219","1","3","1","0","1","0","0","0","0","1","0","4"
"1268219","1","0","1","1","0","null","null","null","null","null","null","11"
"1268219","1","1","1","0","0","null","null","null","null","null","null","46"
"1268219","2","0","1","0","0","null","null","null","null","null","null","16"
"1268219","2","3","1","0","0","null","null","null","null","null","null","18"
"1268219","1","1","1","0","1","0","0","0","0","0","1","6"
"1268219","2","3","1","1","0","null","null","null","null","null","null","36"
"1268219","2","2","1","1","1","0","0","0","0","0","1","2"
"1268219","2","2","1","1","1","1","0","0","0","0","0","3"
"1268221","2","3","1","0","0","null","null","null","null","null","null","23"
"1268221","2","3","1","1","0","null","null","null","null","null","null","34"
"1268221","1","3","1","1","0","null","null","null","null","null","null","20"
"1268221","1","2","1","1","0","null","null","null","null","null","null","3"
"1268221","1","0","1","0","0","null","null","null","null","null","null","7"
"1268221","2","2","1","1","0","null","null","null","null","null","null","7"
"1268221","2","1","1","0","1","0","0","0","0","1","0","2"
"1268221","1","3","1","0","0","null","null","null","null","null","null","15"
